dept,siren,epci_nom,i005,i006,i010,i012,i015,i017,i032,i033,i034,i035,i036,i037,i038,i043,i044,i047,i048,i049,i051,i052,i053,i054,i056,i057,i058,i064,i065,i066,i067,i068,i069,i070,i071,i072,i073,i077,i083,i084,i085,i086,i087,i089,i094,i095,i096,i097,i106,i108,i110,i111,i112,i113,i114,i115,i119,i126,i127,i128,i129,i130,i131,i134,i135,i142,i147,i148,i149,i150,i151,i156,i157,i158,i161,i162,i164
16,200029734,CC des 4B Sud Charente,0.0,100.0,45.83,0.0,62.5,100.0,75.0,42.65,40.17,91.33,0.0,100.0,26.74,43.09,55.68,0.0,9.29,43.56,27.17,35.48,0.0,0.5,40.96,5.89,100.0,0.0,0.0,36.59,8.13,0.74,39.56,26.92,25.93,50.0,100.0,29.44,35.22,32.5,51.92,0.0,27.97,61.74,38.91,100.0,0.0,27.95,0.0,27.22,0.0,100.0,0.53,100.0,0.0,11.29,61.54,67.05,40.91,39.07,34.4,31.67,57.5,46.43,46.18,92.09,39.05,63.67,100.0,0.0,70.11,50.0,25.9,61.96,0.0,35.36,35.74
16,200043016,CC Val de Charente,0.0,100.0,61.11,0.0,,31.93,25.0,37.25,32.87,36.67,0.0,100.0,27.33,40.91,50.0,0.43,19.55,40.18,32.16,19.35,0.0,0.1,0.0,2.97,0.0,13.33,0.0,67.94,25.66,30.0,17.94,26.92,4.23,100.0,55.5,58.67,39.31,46.62,67.95,0.0,62.83,61.74,28.26,47.22,100.0,37.37,0.0,32.49,0.0,99.98,2.72,100.0,41.65,0.0,61.54,62.49,26.14,27.48,42.17,28.33,63.22,46.43,56.43,100.0,52.24,73.88,0.0,0.0,68.97,100.0,8.1,57.61,0.0,35.36,36.52
16,200068914,CC La Rochefoucauld Porte du Périgord,40.28,100.0,11.11,0.0,,100.0,75.0,47.79,43.26,78.0,0.0,0.0,41.28,50.36,54.17,17.83,14.33,44.17,17.88,3.23,0.0,0.4,59.76,6.63,46.97,13.33,1.79,30.31,4.3,18.15,23.18,26.92,61.64,50.0,31.44,33.73,23.41,47.5,68.91,0.0,7.87,61.74,42.14,100.0,50.0,41.79,0.0,29.32,0.0,94.49,0.0,85.21,59.53,27.14,61.54,68.57,50.76,51.32,28.78,45.33,47.97,53.57,52.71,37.07,41.43,25.05,100.0,0.0,70.11,100.0,24.04,38.26,0.0,35.36,53.06
16,200070282,CC Lavalette Tude Dronne,0.0,100.0,23.61,0.0,,0.0,75.0,46.43,35.96,18.0,0.0,64.23,28.49,39.82,56.31,0.0,0.0,43.56,29.92,0.0,0.0,0.4,53.55,4.36,0.0,0.0,0.0,33.1,8.79,0.0,16.79,26.92,38.62,100.0,100.0,62.28,40.41,50.29,71.79,0.0,100.0,61.74,29.6,100.0,50.0,27.79,0.0,21.94,0.0,99.98,7.12,100.0,41.76,5.0,61.54,65.34,32.95,37.42,40.16,9.0,63.61,46.43,39.86,73.15,0.0,20.55,100.0,0.0,70.11,50.0,12.62,28.8,0.0,35.36,46.58
16,200070514,CA du Grand Cognac,0.0,100.0,41.67,7.64,,0.0,75.0,41.18,47.47,100.0,0.0,0.0,44.19,44.18,38.26,56.88,72.59,49.69,27.34,33.87,0.0,1.41,100.0,18.01,16.47,26.67,91.07,54.01,13.67,41.11,54.95,26.92,0.0,0.0,12.39,18.65,27.85,26.03,62.82,0.0,22.76,61.74,45.22,100.0,100.0,43.95,0.0,51.48,0.0,21.47,0.0,100.0,0.0,0.0,61.54,60.97,58.33,49.34,26.91,64.67,50.63,46.43,32.53,100.0,54.86,64.27,100.0,0.0,66.67,0.0,21.12,35.43,0.0,35.36,41.35
16,200071827,CA du Grand Angoulême,94.26,100.0,37.5,59.3,,16.9,50.0,50.74,56.18,100.0,69.34,100.0,54.65,54.91,33.33,82.39,88.26,53.07,31.99,43.55,0.0,1.11,100.0,19.83,24.46,40.0,98.21,41.7,20.24,48.89,48.73,26.92,37.3,0.0,37.44,0.0,25.34,52.94,60.58,0.0,46.38,61.74,45.64,15.28,100.0,59.3,0.0,73.63,0.0,17.89,1.01,59.89,0.0,30.29,61.54,53.18,40.53,42.72,14.99,57.0,58.11,44.64,62.15,100.0,50.24,70.39,45.95,0.0,,0.0,28.02,17.83,22.0,35.36,40.81
16,200072023,CC Coeur de Charente,0.0,100.0,45.83,0.0,,0.0,75.0,39.5,40.73,66.0,0.0,59.62,33.14,37.45,55.05,14.42,0.0,42.33,20.46,0.0,0.0,0.5,60.92,4.06,0.0,26.67,0.0,40.53,6.33,34.81,0.0,26.92,7.41,50.0,48.54,53.45,31.82,38.09,4.49,0.0,26.23,61.74,38.18,0.0,0.0,33.27,7.02,28.27,0.0,98.12,2.28,100.0,30.56,0.0,61.54,67.24,45.45,42.38,38.42,44.33,54.6,50.0,39.26,57.0,0.0,41.67,100.0,0.0,67.82,0.0,9.96,40.65,0.0,35.36,48.06
16,200072049,CC de Charente Limousine,40.28,100.0,51.39,0.0,56.25,0.0,75.0,44.12,34.55,49.33,0.0,0.0,11.63,32.91,57.45,0.0,0.0,41.72,28.55,6.45,0.0,0.2,0.0,2.25,0.0,0.0,0.0,52.38,17.01,5.93,18.43,26.92,19.84,100.0,0.0,47.39,30.97,36.03,61.22,0.0,36.88,61.74,28.41,69.17,50.0,34.97,0.0,28.27,0.0,96.81,4.47,100.0,81.68,32.14,46.15,64.2,25.0,38.41,42.97,13.33,70.73,48.21,39.66,80.89,21.33,47.19,100.0,0.0,71.26,100.0,15.01,64.57,0.0,35.36,44.32
16,241600303,CC du Rouillacais,,,8.33,0.0,,0.0,75.0,45.59,46.91,89.33,0.0,0.0,38.95,43.45,56.94,0.0,0.0,44.79,20.64,0.0,0.0,0.4,95.01,4.19,0.0,0.0,100.0,0.0,1.4,26.3,0.0,26.92,0.0,50.0,62.8,50.61,22.66,23.97,78.53,0.0,54.6,61.74,40.5,23.33,0.0,20.21,42.11,11.39,0.0,93.59,0.0,100.0,0.0,0.0,69.23,73.12,52.27,50.99,27.71,26.67,55.15,50.0,48.49,44.32,14.67,39.11,100.0,0.0,65.52,50.0,15.54,67.61,0.0,35.36,43.94
17,200036473,"CA ""Saintes - Grandes Rives - L'Agglo""",43.06,100.0,38.89,33.27,62.5,0.0,75.0,45.59,55.34,100.0,5.64,36.54,53.49,47.64,48.86,76.05,77.46,46.63,28.2,32.26,0.0,1.11,100.0,23.98,37.18,100.0,92.86,47.27,52.56,66.3,57.58,27.56,15.87,50.0,15.93,13.75,40.82,62.35,65.38,0.0,48.76,53.93,43.55,100.0,50.0,51.96,17.54,52.53,0.0,39.35,0.0,100.0,0.0,10.57,61.54,56.6,51.14,41.39,28.11,89.0,67.93,48.21,67.07,100.0,46.05,69.9,100.0,0.0,64.37,50.0,26.16,0.0,0.0,29.64,46.84
17,200041499,CC Aunis Atlantique,43.06,100.0,8.33,33.27,62.5,100.0,75.0,53.92,63.2,100.0,0.0,76.15,58.72,53.09,76.01,68.22,30.4,54.91,18.06,0.0,0.0,0.8,0.0,13.2,28.92,73.33,0.0,24.04,15.91,57.78,35.3,27.56,0.0,0.0,100.0,35.04,30.37,54.26,52.24,4.0,42.73,53.93,59.61,100.0,50.0,67.4,29.82,45.15,0.0,93.21,0.0,100.0,45.06,11.57,61.54,81.67,67.8,60.93,31.06,89.0,38.5,57.14,68.27,2.14,62.62,38.8,100.0,100.0,64.37,50.0,29.35,29.57,100.0,29.64,58.52
17,200041523,CC de la Haute Saintonge,41.69,100.0,44.44,32.29,62.32,0.0,75.0,44.41,38.48,68.0,0.0,5.0,30.81,43.45,65.91,22.93,16.03,40.49,21.67,0.0,0.0,0.8,0.0,8.39,27.8,26.67,89.29,34.26,29.22,20.74,23.18,27.56,36.51,50.0,100.0,43.19,40.86,44.71,57.69,0.0,23.51,53.93,36.51,100.0,100.0,49.14,0.0,29.32,0.0,98.04,0.0,100.0,0.0,18.0,53.85,66.67,38.64,40.07,36.81,31.67,82.5,46.43,39.06,76.61,50.0,52.24,100.0,0.0,68.97,0.0,20.58,2.5,0.0,29.64,36.48
17,200041614,CC Aunis Sud,43.06,100.0,18.06,33.27,62.5,0.09,50.0,50.0,55.06,100.0,0.0,0.0,55.81,41.45,66.41,53.01,70.89,49.08,23.56,17.74,0.0,0.6,0.0,13.48,0.0,53.33,98.21,29.62,27.31,42.22,8.44,27.56,0.0,50.0,10.58,43.94,31.63,44.71,32.69,0.0,69.08,53.93,46.97,100.0,100.0,59.78,0.0,40.93,0.0,93.18,1.1,100.0,40.94,0.0,61.54,77.87,59.09,48.01,27.18,89.33,67.71,55.36,56.33,39.37,63.9,36.64,100.0,65.8,66.67,50.0,25.63,26.3,52.0,29.64,51.13
17,200041689,CC Vals de Saintonge Communauté,43.06,100.0,38.89,33.27,62.5,0.0,75.0,41.91,35.11,72.0,0.0,33.46,25.58,36.55,59.09,22.5,1.16,40.18,25.28,0.0,0.0,0.4,0.0,6.75,0.0,0.0,69.64,50.75,27.47,8.15,8.6,27.56,0.0,100.0,40.16,69.4,38.78,50.0,66.67,0.0,69.77,53.93,34.52,100.0,100.0,46.86,0.0,28.27,0.0,98.59,1.28,100.0,0.0,0.0,61.54,63.82,40.53,35.1,35.74,26.0,59.97,50.0,50.2,67.71,19.9,53.67,100.0,0.0,68.97,100.0,13.94,16.41,0.0,29.64,38.1
17,200041762,CA Rochefort Océan,42.94,100.0,36.11,33.73,62.0,0.0,50.0,50.49,54.21,42.0,20.53,100.0,55.81,47.64,48.23,84.93,77.05,49.39,37.83,48.39,0.0,0.7,76.14,21.32,100.0,93.33,89.29,41.7,46.1,49.63,74.77,27.56,0.0,100.0,100.0,19.43,36.96,61.18,35.9,0.0,38.56,53.93,41.78,100.0,100.0,56.69,0.0,71.52,0.0,91.13,0.0,100.0,47.76,70.0,61.54,56.22,49.62,52.32,24.36,100.0,81.3,50.0,44.58,100.0,49.71,68.85,100.0,100.0,,100.0,24.57,0.0,0.0,29.64,38.13
17,241700434,CA de La Rochelle,11.11,94.74,12.5,86.18,50.0,100.0,50.0,56.62,65.17,60.67,100.0,100.0,65.7,58.0,43.69,96.41,99.15,51.84,52.28,100.0,0.0,1.91,78.15,32.45,100.0,100.0,100.0,35.89,40.89,88.15,100.0,27.56,0.0,0.0,29.3,0.0,43.09,54.85,53.21,0.0,32.66,53.93,53.31,100.0,100.0,72.62,0.0,88.4,0.0,2.54,6.39,100.0,9.06,0.0,69.23,49.76,55.3,53.64,20.21,88.0,60.03,42.86,71.79,100.0,72.43,71.07,49.91,100.0,,0.0,31.21,0.0,0.0,29.64,44.03
17,241700459,CC de l'Ile de Ré,43.06,100.0,91.67,33.27,62.5,100.0,25.0,42.65,39.89,0.0,12.86,100.0,87.21,53.27,84.47,85.51,59.11,55.21,51.25,74.19,0.0,2.11,100.0,32.05,100.0,100.0,0.0,83.51,26.27,10.0,65.6,27.56,12.7,100.0,100.0,3.33,100.0,66.47,78.21,0.0,7.47,53.93,45.87,100.0,100.0,75.93,100.0,94.73,0.0,0.0,15.03,0.0,0.0,40.86,61.54,68.76,65.53,44.37,38.29,100.0,99.71,33.93,100.0,100.0,48.57,28.91,71.94,15.53,68.97,100.0,66.8,0.0,0.0,29.64,38.26
17,241700517,CC Coeur de Saintonge,43.06,100.0,36.11,33.27,62.5,0.0,50.0,53.43,57.87,88.67,0.0,0.0,53.49,42.91,68.56,62.14,47.46,53.68,19.43,0.0,0.0,0.6,0.0,11.34,9.58,26.67,94.64,0.0,26.1,58.15,33.01,27.56,8.73,100.0,11.54,34.19,31.42,50.88,55.77,0.0,100.0,53.93,55.35,29.17,0.0,61.47,0.0,34.6,0.0,100.0,0.43,100.0,23.94,0.0,69.23,79.58,57.2,54.3,35.34,85.0,50.86,53.57,44.68,9.23,31.76,54.87,100.0,0.0,64.37,100.0,18.73,14.13,36.0,29.64,54.13
17,241700624,CC de l'Ile d'Oléron,43.06,100.0,91.67,33.27,62.5,100.0,50.0,60.78,35.96,0.0,0.0,100.0,85.47,48.73,83.84,75.91,71.65,43.87,33.53,41.94,0.0,1.01,0.0,23.16,100.0,40.0,100.0,69.8,47.47,80.0,21.7,27.56,32.01,100.0,100.0,15.34,83.46,67.06,83.97,0.0,55.88,53.93,40.02,100.0,100.0,66.27,100.0,86.29,0.0,0.0,21.34,0.0,0.0,100.0,61.54,58.12,50.76,16.89,33.47,90.0,100.0,44.64,68.57,100.0,54.76,0.0,100.0,0.0,75.86,100.0,29.61,17.83,0.0,29.64,36.06
17,241700632,CC de Gémozac et de la Saintonge Viticole,43.06,100.0,38.89,33.27,62.5,48.89,75.0,47.43,55.06,72.67,0.0,0.0,50.0,49.27,70.83,50.07,52.46,50.31,14.96,0.0,0.0,0.6,24.2,11.34,0.0,73.33,100.0,13.82,36.29,53.7,25.47,27.56,11.38,100.0,0.0,27.94,31.4,43.09,74.04,0.0,79.5,53.93,45.38,100.0,0.0,48.45,0.0,31.43,0.0,64.99,0.0,100.0,0.0,0.0,61.54,77.11,54.55,45.7,26.77,53.0,35.19,53.57,47.09,18.29,60.71,49.22,0.0,0.0,67.82,100.0,14.48,22.61,0.0,29.64,44.1
17,241700640,CA Royan Atlantique,43.06,100.0,48.61,33.27,62.5,0.0,50.0,49.12,50.0,0.0,0.0,100.0,75.58,58.18,60.86,89.42,86.38,50.0,27.69,48.39,0.0,1.11,100.0,28.14,100.0,33.33,100.0,52.85,28.35,95.56,60.2,27.56,15.87,50.0,100.0,15.0,59.87,67.35,66.03,0.0,15.17,53.93,41.47,100.0,50.0,64.21,0.0,82.07,0.0,37.64,0.36,71.21,0.0,27.57,61.54,56.79,56.06,33.11,23.16,100.0,69.01,46.43,52.81,100.0,60.9,66.22,100.0,0.0,70.11,100.0,25.1,6.3,0.0,29.64,46.97
17,241700699,CC du Bassin de Marennes,43.06,100.0,38.89,33.27,62.5,100.0,50.0,53.68,48.88,18.67,0.0,43.08,55.23,40.91,67.42,77.21,72.99,40.49,26.31,37.1,0.0,0.6,0.0,14.07,100.0,53.33,89.29,41.46,32.57,79.63,31.37,27.56,0.0,100.0,100.0,54.3,40.47,54.26,71.47,0.0,18.93,53.93,38.02,100.0,100.0,51.82,100.0,81.01,0.0,89.18,0.0,42.96,70.56,100.0,61.54,65.91,51.52,31.46,35.48,70.0,61.37,53.57,76.41,65.57,64.29,42.27,100.0,0.1,65.52,100.0,13.94,39.35,0.0,29.64,45.52
18,200000933,CC Sauldre et Sologne,14.31,100.0,26.39,0.0,77.92,29.37,75.0,48.53,29.49,43.33,37.0,0.0,25.0,36.0,51.89,28.44,0.0,37.42,28.55,0.0,0.0,0.1,0.0,6.07,100.0,6.67,0.0,47.74,14.43,0.0,14.66,33.33,100.0,0.0,100.0,85.2,31.5,21.76,16.03,0.0,34.34,34.96,33.18,0.0,50.0,46.18,0.0,50.42,0.0,100.0,0.0,29.92,33.68,4.57,38.46,55.65,50.76,37.75,39.63,53.0,63.09,51.79,32.73,94.23,43.52,17.6,0.0,0.0,72.41,50.0,15.54,87.39,0.0,42.86,56.9
18,200007177,CC Pays de Nérondes,40.28,100.0,16.67,0.0,72.92,0.0,75.0,50.0,31.18,40.67,0.0,0.0,18.02,32.73,54.42,3.01,0.0,39.88,24.94,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,66.78,21.12,0.0,0.0,33.33,0.0,100.0,0.0,87.03,31.43,57.06,73.4,0.0,100.0,34.96,31.36,,0.0,46.44,0.0,20.89,0.0,98.3,0.07,100.0,54.71,0.0,69.23,59.64,35.98,36.09,39.22,18.33,66.11,50.0,40.06,22.24,0.0,15.81,0.0,0.0,66.67,100.0,5.71,55.87,0.0,42.86,51.68
18,200011781,CC Portes du Berry entre Loire et Val d'Aubois,24.54,100.0,9.72,12.27,69.44,57.94,75.0,55.15,31.46,80.67,0.0,0.0,16.86,38.73,50.38,37.93,0.0,37.42,18.92,0.0,0.0,0.3,0.0,7.58,73.24,0.0,0.0,40.3,20.84,35.93,0.0,33.33,57.41,100.0,0.0,76.15,22.42,42.94,37.18,0.0,0.0,34.96,45.24,0.0,0.0,56.34,40.35,47.26,0.0,94.95,0.0,84.96,67.5,58.43,46.15,64.39,45.08,48.68,28.25,48.0,39.74,51.79,61.45,7.58,22.24,49.66,0.0,0.0,71.26,100.0,24.83,64.78,0.0,42.86,54.52
18,200027076,CC Arnon Boischaut Cher,0.0,59.8,19.44,0.0,61.9,0.0,25.0,51.84,26.4,62.67,0.0,0.0,13.37,23.09,57.45,8.08,0.0,35.28,26.31,0.0,0.0,0.5,0.0,4.56,0.0,0.0,83.93,55.4,2.6,1.11,11.88,33.33,34.13,100.0,0.0,78.69,25.91,47.94,68.91,0.0,56.46,34.96,39.06,72.78,50.0,40.92,0.0,36.71,0.0,95.58,4.45,100.0,52.74,0.0,46.15,59.64,46.59,35.76,40.43,29.0,65.63,50.0,63.76,36.57,6.1,41.69,0.0,0.0,70.11,100.0,17.66,59.46,0.0,42.86,56.0
18,200032514,CC Berry-Loire-Vauvise,0.0,100.0,25.0,0.0,69.35,0.0,75.0,55.88,22.47,14.67,0.0,0.0,21.51,28.91,60.86,0.0,0.0,28.22,18.4,0.0,0.0,0.0,0.0,6.99,100.0,0.0,0.0,9.41,14.11,0.0,0.0,33.33,10.32,0.0,0.0,88.53,21.68,34.26,67.31,0.0,1.91,34.96,32.78,17.78,0.0,39.94,0.0,0.0,0.0,97.85,0.0,100.0,55.91,0.0,46.15,57.74,42.05,35.1,45.78,28.67,60.16,51.79,14.76,12.36,0.0,18.91,0.0,0.0,66.67,100.0,13.15,58.59,0.0,42.86,49.97
18,200036135,CC Coeur de France,55.56,100.0,20.83,0.0,66.2,92.61,50.0,52.94,32.3,87.33,93.22,0.0,15.12,33.82,31.06,55.62,62.59,46.32,37.83,9.68,0.0,0.3,0.0,10.28,83.97,0.0,32.14,68.64,9.78,0.0,25.47,33.33,31.22,50.0,0.0,75.96,34.16,58.97,68.27,0.0,47.94,34.96,39.15,58.06,50.0,71.6,64.91,58.86,0.0,93.6,2.81,100.0,70.91,59.86,46.15,49.76,37.12,33.44,36.14,100.0,58.02,50.0,53.01,100.0,59.14,77.24,0.0,0.0,68.97,100.0,10.23,52.93,0.0,42.86,55.0
18,200049484,CC Berry Grand Sud,14.24,100.0,18.06,0.0,74.19,0.0,50.0,50.25,20.51,0.0,0.0,0.0,1.74,28.18,60.98,0.0,0.0,32.52,37.15,8.06,0.0,0.0,0.0,1.13,25.78,0.0,0.0,27.53,3.53,0.0,2.21,33.33,0.0,50.0,0.0,82.39,33.78,32.5,77.24,0.0,75.39,34.96,32.87,15.28,0.0,51.66,12.28,19.83,0.0,97.57,2.85,100.0,75.06,45.71,53.85,55.27,21.97,33.11,48.06,0.0,92.62,46.43,64.16,48.43,0.0,37.27,0.0,0.0,72.41,100.0,0.4,62.5,0.0,42.86,45.35
18,200066330,CC Terres du Haut Berry,0.0,100.0,29.17,0.0,73.26,65.41,75.0,47.65,50.84,88.0,0.0,0.0,41.86,40.55,53.91,35.62,18.84,50.0,17.88,0.0,0.0,0.5,46.51,10.0,0.0,0.0,37.5,38.21,21.94,12.96,19.41,33.33,30.69,50.0,0.0,64.19,23.18,31.62,14.42,0.0,28.89,34.96,58.58,0.0,0.0,60.97,3.51,31.43,0.0,100.0,2.5,100.0,15.85,0.0,46.15,74.45,64.02,50.66,29.32,100.0,49.66,53.57,62.85,20.26,7.29,46.09,0.0,0.0,65.52,50.0,22.71,59.89,26.0,42.86,63.68
18,200069227,CC Pays Fort Sancerrois Val de Loire,0.0,100.0,37.5,0.0,69.91,0.0,50.0,52.57,28.09,16.0,0.0,0.0,5.23,36.55,60.98,6.63,0.0,35.89,31.47,14.52,0.0,0.7,0.0,10.42,71.26,0.0,0.0,56.33,9.23,7.78,5.98,33.33,6.88,50.0,0.0,74.73,37.51,26.32,80.45,0.0,16.97,34.96,43.14,89.17,100.0,53.08,0.0,19.83,0.0,96.03,3.75,100.0,0.0,0.0,46.15,57.36,52.65,49.34,45.38,38.67,69.2,44.64,44.28,99.34,21.43,51.67,0.0,0.0,70.11,100.0,15.8,46.3,0.0,42.86,54.81
18,200070571,CC Coeur de Berry,30.95,100.0,18.06,40.26,82.44,0.0,75.0,51.96,48.88,82.67,0.0,0.0,46.51,41.82,54.04,41.67,32.68,50.0,15.65,11.29,0.0,0.4,0.0,6.01,0.0,0.0,41.07,0.35,14.6,15.19,31.37,33.33,11.11,100.0,0.0,70.47,18.58,26.03,15.38,0.0,40.13,34.96,48.36,,0.0,39.83,0.0,9.28,0.0,50.23,0.0,100.0,11.35,0.0,61.54,78.63,74.24,52.65,33.47,100.0,42.8,57.14,43.78,0.99,48.9,61.64,0.0,0.0,60.92,100.0,20.32,44.35,40.0,42.86,60.1
18,200090561,CC Vierzon-Sologne-Berry,100.0,100.0,22.22,,97.92,0.0,50.0,52.21,35.67,100.0,43.61,32.69,20.35,45.64,29.04,67.72,65.13,42.64,31.81,11.29,0.0,0.3,71.51,8.95,41.26,0.0,0.0,57.96,16.08,20.0,41.2,33.33,70.37,100.0,31.97,60.88,26.12,58.09,36.22,0.0,41.0,34.96,25.51,32.22,100.0,21.89,0.0,73.63,26.71,41.13,4.38,32.98,30.79,7.43,38.46,54.51,25.38,22.85,28.51,3.67,48.23,46.43,63.86,94.73,32.71,63.05,16.01,0.0,65.52,0.0,15.27,56.09,0.0,42.86,45.29
18,241800374,CC la Septaine,0.0,95.3,25.0,47.09,70.03,100.0,75.0,52.94,54.21,100.0,58.24,29.62,37.79,42.36,53.91,1.23,0.0,47.85,29.92,0.0,0.0,0.3,0.0,11.12,0.0,0.0,0.0,9.64,24.79,0.0,0.0,33.33,5.29,100.0,0.0,75.84,15.39,76.18,66.99,28.0,33.47,34.96,49.89,43.89,0.0,53.89,100.0,20.89,0.0,72.76,1.68,100.0,42.62,0.0,46.15,73.69,61.36,48.34,40.56,100.0,45.92,53.57,9.64,71.33,0.0,40.96,0.0,0.0,63.22,100.0,24.04,68.48,100.0,42.86,32.84
18,241800424,CC le Dunois,0.0,78.07,20.83,0.0,73.81,100.0,75.0,52.94,37.36,78.67,0.0,0.0,15.12,25.09,53.54,0.0,0.0,42.33,30.27,22.58,0.0,0.3,3.02,3.6,0.0,0.0,0.0,0.0,0.0,24.07,34.64,33.33,11.38,100.0,0.0,85.21,25.41,64.41,85.26,0.0,4.0,34.96,37.9,5.56,0.0,53.71,21.05,44.09,0.0,98.17,7.22,100.0,49.41,0.0,61.54,64.01,54.92,46.03,40.83,74.0,50.57,53.57,60.24,31.3,0.0,41.41,0.0,0.0,72.41,100.0,12.88,61.63,0.0,42.86,61.19
18,241800432,CC les Trois Provinces,,,20.83,,,0.0,25.0,58.82,16.85,53.33,25.55,100.0,9.88,29.45,53.03,0.0,0.0,33.44,41.62,40.32,0.0,0.5,0.0,1.61,0.0,0.0,0.0,59.12,10.38,16.3,89.19,33.33,3.17,100.0,0.0,81.77,29.7,38.97,39.1,0.0,0.0,34.96,27.37,21.94,0.0,47.41,28.07,47.26,0.0,94.02,0.0,100.0,76.88,68.57,61.54,55.46,19.7,7.95,31.33,0.0,59.22,46.43,27.11,92.26,58.0,20.21,100.0,0.0,74.71,100.0,5.18,68.48,0.0,42.86,52.74
18,241800457,CC FerCher,0.0,100.0,15.28,100.0,91.67,0.0,75.0,50.0,44.66,100.0,26.08,0.0,37.79,34.55,43.18,54.78,18.35,42.94,21.15,19.35,0.0,0.2,55.19,8.55,41.48,0.0,100.0,28.46,6.22,12.22,18.1,33.33,35.19,50.0,0.0,73.81,14.44,38.68,0.0,0.0,0.0,34.96,35.43,15.83,0.0,73.02,0.0,49.37,0.0,27.16,5.37,100.0,24.62,0.0,53.85,62.11,51.89,35.76,31.46,100.0,33.46,53.57,40.36,28.34,60.33,54.58,0.0,0.0,72.41,100.0,20.58,66.74,0.0,42.86,56.16
18,241800507,CA Bourges Plus,0.0,56.14,22.22,46.42,91.67,81.49,50.0,50.0,57.02,100.0,100.0,0.0,39.53,58.0,21.59,89.09,91.16,52.76,36.29,38.71,0.0,0.91,100.0,22.96,100.0,0.0,100.0,39.37,21.23,43.33,71.83,33.33,0.0,100.0,0.0,0.0,25.86,51.18,43.59,0.0,33.7,34.96,44.94,53.61,100.0,63.6,0.0,92.62,0.0,0.0,0.0,100.0,43.41,0.0,53.85,51.09,42.8,47.02,15.39,63.33,53.4,42.86,71.29,100.0,57.14,69.66,0.0,0.0,63.22,0.0,28.29,60.98,22.0,42.86,49.84
19,200043172,CA du Bassin de Brive,0.0,89.91,69.44,0.51,69.57,7.2,50.0,55.39,56.46,90.0,8.02,96.54,44.77,53.64,30.68,71.2,80.62,51.84,27.52,41.94,0.0,1.01,54.65,19.0,21.97,33.33,50.0,54.24,77.05,48.52,47.58,52.35,47.62,100.0,100.0,0.0,39.53,48.24,37.5,0.0,24.15,33.47,51.68,28.06,100.0,68.21,0.0,65.19,0.0,54.01,0.58,60.98,51.97,98.0,61.54,56.03,50.76,52.98,29.85,43.0,48.98,48.21,54.02,100.0,54.76,53.44,53.3,0.0,64.37,50.0,42.1,37.83,0.0,36.07,51.42
19,200066603,CC du Pays de Lubersac-Pompadour,100.0,36.84,69.44,0.0,81.25,0.0,75.0,47.06,33.99,38.0,0.0,0.0,18.6,27.64,51.64,11.49,0.0,45.09,27.69,0.0,0.0,0.4,0.0,10.34,0.0,0.0,75.0,69.34,47.3,0.0,73.3,52.35,11.38,100.0,100.0,51.54,53.12,26.47,50.0,0.0,0.0,33.47,38.96,7.5,50.0,45.39,0.0,23.0,0.0,91.32,0.6,100.0,4.56,47.14,92.31,63.06,41.29,47.68,44.58,37.33,66.83,50.0,79.52,100.0,12.86,36.46,0.0,0.0,70.11,100.0,33.6,73.37,0.0,36.07,44.35
19,200066645,CC Vézère-Monédières-Millesources,0.0,74.88,54.17,19.01,88.83,0.0,100.0,42.65,25.56,0.0,0.0,0.0,45.35,29.64,58.33,0.0,0.0,43.87,39.04,0.0,0.0,0.1,0.0,10.05,0.0,0.0,0.0,89.08,25.23,0.0,0.0,52.35,100.0,100.0,100.0,87.96,73.2,56.91,67.63,0.0,100.0,33.47,33.88,100.0,0.0,32.91,0.0,30.38,0.0,76.78,9.11,24.6,97.26,100.0,84.62,51.09,26.89,57.62,51.41,0.0,100.0,44.64,78.41,96.71,0.0,0.0,0.0,0.0,72.41,100.0,11.55,82.39,0.0,36.07,43.97
19,200066744,CC Haute-Corrèze Communauté,9.96,48.49,45.83,0.0,83.78,0.0,75.0,46.18,33.43,0.0,8.55,0.0,15.12,28.0,50.25,0.0,0.0,38.34,27.86,0.0,0.0,0.2,30.34,8.34,0.0,0.0,0.0,53.77,70.15,17.04,39.89,52.35,100.0,0.0,100.0,79.83,50.55,55.15,64.42,0.0,97.86,33.47,45.38,44.72,100.0,49.69,54.39,48.31,0.0,74.62,3.05,38.11,98.41,100.0,76.92,52.99,44.7,50.33,53.55,22.67,94.34,50.0,81.63,100.0,7.62,49.14,25.61,0.0,72.41,100.0,31.47,82.17,0.0,36.07,50.45
19,200066751,CC Xaintrie Val'Dordogne,42.61,0.0,55.56,11.19,85.92,0.0,75.0,49.26,28.09,0.0,0.0,0.0,31.98,28.73,61.99,0.0,0.0,41.1,34.05,41.94,0.0,0.2,0.0,7.35,0.0,86.67,0.0,92.1,73.49,0.0,0.0,52.35,100.0,100.0,100.0,78.38,63.28,45.88,61.86,0.0,55.01,33.47,44.02,66.67,0.0,39.2,0.0,20.89,0.0,78.33,5.07,43.98,97.12,100.0,76.92,56.79,36.36,57.28,59.57,10.33,98.86,48.21,67.77,77.27,45.57,21.09,0.0,0.0,73.56,100.0,23.51,71.41,0.0,36.07,48.32
